82.78,86.14,66.42,71.15,71.41,53.59,29.72,19.14,44.17,12.42,46.28,82.57,71.6,69.29,22.56,8.74
45.58,67.48,69.45,73.72,60.96,47.18,49.86,10.26,53.63,46.38,31.51,1.88,1.08,4.76,7.21,2.44
106.42,108.69,84.34,71.09,51.89,39.8,35.23,13.2,-2.47,-9.89,-11.88,6.51,24.78,41.37,44.25,19.31
8.28,32.02,32.06,21.6,22.96,28.22,14.21,9.99,-0.36,-3.09,1.72,5.6,-1.3,1.07,-2.52,-0.78
74.15,55.26,44.44,42.7,35.59,27.08,6.73,1.34,9.23,32.7,35.32,20.7,5.78,21.14,15.86,5.28
55.26,44.44,42.7,35.59,27.08,6.73,1.34,9.23,32.7,35.32,20.7,5.78,21.14,15.86,5.28,3.74
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
81.48,79.72,83.05,89.71,92.91,83.35,73.98,68.25,49.97,39.84,67.01,71.06,45.46,36.61,14.02,-8.3
45.03,40.63,38.17,17.65,14.83,0.9,4.38,8.25,14.67,23.83,8.58,13.8,28.85,19.86,24.5,10.6
100.66,100.28,82.43,50.93,64.07,58.9,42.24,67.79,79.41,72.53,73.83,67.08,52.5,30.94,29.5,24.41
58.18,80.56,90.3,96.56,102.46,89.13,93.13,86.79,58.86,14.32,-5.87,-4.5,-7.64,0,4.93,-4.35
105.58,96.3,93.8,76.13,62.83,43.08,43.1,32.55,54.91,60.23,30.89,21.01,25.1,53.12,61.93,22.12
68.64,44.87,42.47,56.88,68.78,78.39,74.54,63.86,53.19,24.14,11.89,-8.25,-10.45,-16.12,-7.38,-9.27
60.52,84.89,65.77,63.02,91.1,104.29,104.17,65.61,49.01,27.25,8.41,4.27,15.12,34.28,21.11,5.81
72.9,67.93,55.77,62.33,73.4,68.97,63.23,32.79,39.16,23.76,23.94,2.7,-1.99,-9.71,-5.4,-2.57
38.13,23.79,24.19,13.32,10.66,33.18,21.46,15.09,59.41,87.46,94.69,84.51,55.57,43.01,31.98,12.24
29.47,20.45,17.22,26.4,7.3,5.15,28.44,36.65,30.04,29.56,41.62,31.78,28.54,19.36,10.87,10.15
19.44,14.86,4.62,40.85,37.92,34.91,58.1,54.09,41.76,35.85,51.35,47.11,54.1,71.84,44.5,14.79
88.6,65.71,36.02,28.37,8.33,0.19,-12.67,-13.61,-9.82,9.61,33.64,53.19,37.41,27.34,9.31,0.33
75.38,44.63,81.34,81.09,62.72,42.6,13.8,23.81,30.3,25.94,7.08,-6.13,4.45,33.12,46.03,25.56
95.9,95.04,71.55,67.22,65.34,41.13,29.01,11.59,39.83,44.7,17.48,6.25,-9.29,-4.5,-0.17,-3.26
113.63,108.59,101.56,98.94,78.91,71.23,41.45,27.41,29.78,52.84,68.96,64.94,65.73,36.89,38.29,10.38
